date,address,floor,type,age,twPing,bedRoom,livingRoom,restRoom,furniture,elevator,parkingSpace,price
2021-04-29,台北市中山區市民大道三段１４３號２樓,2,住宅,32,71.75905260942001,0,0,1,1,1,0,100000.0
2021-04-25,台北市中山區朱崙街３４號３樓之８,3,住宅,27,14.21145051678,1,1,1,1,0,1,17500.0
2021-04-29,台北市內湖區新豐街７１號６樓,6,住宅,4,55.883852032140005,3,2,2,1,1,1,60000.0
2021-04-17,台北市中山區南京東路二段１８８號十二樓,12,住宅,13,41.14907649633,3,2,2,1,1,0,78000.0
2021-04-24,台北市內湖區康寧路三段２２之１號四樓,4,住宅,36,37.43740136136,3,2,2,1,0,0,30000.0
2021-04-29,台北市大同區南京西路５７號１２樓之９,12,住宅,4,34.65137626005001,2,2,1,1,1,1,64642.0
2021-04-23,台北市萬華區長沙街二段１１４號９樓,9,住宅,34,36.49965132726,3,2,2,0,1,0,33000.0
2021-04-17,台北市大同區市民大道一段２０１號七樓之１０,7,住宅,14,27.960076016730003,2,1,1,1,1,0,50000.0
2021-04-17,台北市大同區市民大道一段２０５號十五樓之２,15,住宅,14,25.119600913440003,1,1,1,1,1,0,58000.0
2021-04-20,台北市萬華區康定路１０３號１６樓之３,16,住宅,7,27.85420101288,2,2,1,1,1,0,38000.0
2021-04-23,台北市信義區信義路五段１１９號十三樓之２,13,住宅,14,32.173901169960004,1,1,1,1,1,0,80000.0
2021-04-19,台北市松山區南京東路三段３３８巷３號７樓,7,住宅,41,63.98782732683,3,0,2,0,1,0,100800.0
2021-04-26,台北市信義區信義路五段１２１號１２樓之１,12,住宅,14,44.72765162646,2,2,1,1,1,0,77000.0
2021-04-06,台北市文山區忠順街一段２６巷３０弄１２號５樓,5,住宅,27,69.95010254364,4,2,2,0,1,0,40000.0
2021-04-28,台北市文山區光輝路５０巷３弄１５號,1,住宅,41,36.07312631175,3,2,2,1,0,0,32000.0
2021-04-27,台北市大安區台北市大安區仁愛路４段５０之２４號五樓,5,住宅,52,17.13360062304,2,1,1,0,1,0,30000.0
2021-04-28,台北市大安區濟南路三段３７號二樓,2,住宅,13,53.07967693017,2,2,2,1,1,0,67500.0
2021-04-27,台北市大安區瑞安街２０８巷３９號４樓之２,4,住宅,8,13.37655048642,0,0,0,1,1,0,25000.0
2021-04-02,台北市大安區安和路一段１１號８樓,8,住宅,45,56.05930203852,2,1,2,0,1,0,88800.0
2021-04-27,台北市松山區富錦街５１８之１號四樓,4,住宅,52,20.72427575361,2,1,1,1,0,0,18000.0
2021-04-21,台北市南港區玉成街１６６巷１１號,1,住宅,40,29.17310106084,3,2,2,0,0,0,40000.0
2021-05-06,台北市松山區敦化北路４巷６０號２樓,2,住宅,42,32.500601181840004,3,2,2,1,1,0,35000.0
