date,address,floor,type,age,twPing,bedRoom,livingRoom,restRoom,furniture,elevator,parkingSpace,price
2022-04-25,台北市中山區中山北路一段５３巷２６號六樓之６,6,住宅,15,22.28820081048,1,1,1,1,1,0,34000.0
2022-04-25,台北市中山區新生北路二段６２巷１２號七樓,7,住宅,7,54.12330196812001,4,2,2,1,1,0,80000.0
2022-04-29,台北市中山區林森北路６７巷１０３號三樓,3,住宅,13,38.49010139964,2,2,2,1,1,0,55000.0
2022-04-28,台北市中山區中山北路一段１１５號七樓,7,住宅,6,50.81697684789,3,2,2,1,1,0,80000.0
2022-05-08,台北市中山區農安街８號８樓,8,住宅,14,23.38627585041,2,1,1,1,1,0,36000.0
2022-05-12,台北市中山區南京東路二段１９２號１２樓,12,住宅,13,41.14907649633,3,2,2,1,1,1,85000.0
2022-04-01,台北市中山區雙城街１９巷８號１４樓之１４,14,住宅,15,21.483550781220004,1,1,1,1,1,0,36500.0
2022-04-30,台北市中山區長安東路一段５３巷１之５號４樓之９,4,套房,45,15.75420057288,1,1,1,1,1,0,35000.0
2022-03-31,台北市中山區長安東路二段１６６號２樓之３,2,住宅,7,41.206551498420005,2,1,1,1,1,1,60000.0
2022-05-01,台北市中山區南京東路二段１０８號１０樓之８,10,套房,13,14.65310053284,1,1,1,1,1,0,31000.0
2022-05-01,台北市中山區建國北路三段７１號１１樓之５,11,住宅,8,24.59022589419,2,2,2,1,1,0,60000.0
2022-04-25,台北市萬華區康定路１０３號十四樓之９,14,住宅,7,37.40715136026,3,2,2,1,1,0,58000.0
2022-04-25,台北市大同區市民大道一段２０７號十六樓之１０,16,住宅,14,30.39217610517,2,2,1,1,1,0,48250.0
2022-04-22,台北市大同區南京西路２８８號８樓之１６,8,住宅,11,60.896277214410006,3,2,2,1,1,0,89800.0
2022-04-21,台北市大同區太原路８０號９樓之３,9,住宅,15,29.18217606117,2,2,1,1,1,0,42000.0
2022-05-17,台北市信義區和平東路三段１９９號９樓之３,9,住宅,11,20.81805075702,1,1,1,1,1,1,38000.0
2022-05-11,台北市信義區基隆路二段１０７之１號４樓之１,4,住宅,38,34.33072624839,3,2,2,1,1,0,26000.0
2022-05-11,台北市信義區基隆路二段１０７之１號６樓,6,住宅,38,34.33980124872,2,2,2,1,1,0,28000.0
2022-04-21,台北市信義區信義路五段１１９號十六樓之３,16,住宅,14,33.43835121594,2,2,1,1,1,0,73136.0
2022-05-06,台北市信義區基隆路一段１０１巷１號４樓,4,住宅,8,48.61477676781001,3,2,2,1,1,0,65000.0
2022-05-03,台北市信義區中坡南路２０１巷１８之３號７樓,7,住宅,2,42.46192654407,2,2,1,1,1,1,55000.0
2022-05-06,台北市信義區忠孝東路五段１０１號１３樓之２,13,住宅,9,23.38930085052,2,1,1,1,1,0,77000.0
2022-05-06,台北市信義區吳興街２８４巷８號１０樓,10,住宅,9,35.97027630801,2,2,2,1,1,0,75000.0
2022-05-04,台北市南港區南港路一段１０５號五樓,5,住宅,39,17.272750628100003,2,1,1,1,0,0,11000.0
2022-05-08,台北市士林區福港街１６０巷１８號３樓,3,住宅,9,41.61492651327,3,2,2,1,1,0,55000.0
2022-05-12,台北市北投區天母西路１１７巷５２弄２１號３樓,3,住宅,39,51.5762518755,3,2,2,0,1,0,64049.0
2022-04-21,台北市北投區文林北路９４巷３３號３樓,3,住宅,13,51.06502685691,3,2,2,1,1,0,77000.0
2022-04-23,台北市士林區磺溪街８８巷２之１號５樓,5,住宅,15,47.75567673657,2,2,1,1,1,0,80000.0
2022-05-05,台北市大安區仁愛路四段２３２號７樓,7,住宅,45,27.01627598241,3,2,2,1,1,0,34000.0
2022-04-29,台北市大安區金山南路二段１５９巷２９號４樓,4,住宅,11,25.48562592675,2,2,1,0,1,0,56000.0
2022-05-03,台北市文山區木柵路二段１０９巷１００弄４０號十一樓,11,住宅,27,12.40855045122,1,0,0,1,1,0,11200.0
2022-05-11,台北市文山區羅斯福路五段１５０巷１２號６樓,6,住宅,8,56.91235206954,3,2,2,0,1,0,49000.0
2022-05-17,台北市中正區南昌路一段２４巷７號３樓,3,住宅,15,14.196325516230004,1,1,1,1,1,0,23000.0
2022-04-22,台北市大安區信義路四段２６５巷１７之１號六樓之７,6,住宅,14,7.73795028138,1,1,1,1,1,0,19988.0
