date,address,floor,type,age,twPing,bedRoom,livingRoom,restRoom,furniture,elevator,parkingSpace,price
2021-08-05,台北市中山區建國北路５５號８樓,8,住宅,16,14.21145051678,1,1,1,1,1,0,18000.0
2021-07-23,台北市內湖區成功路四段１８０號１９樓之３,19,住宅,5,75.72785275374,3,2,2,1,1,0,120000.0
2021-07-14,台北市中山區建國北路二段９之２號５樓之８,5,套房,17,26.816625975150004,1,1,1,1,1,0,35000.0
2021-08-11,台北市內湖區星雲街１０３號１樓,1,住宅,42,44.9212516335,0,0,0,1,0,0,66000.0
2021-07-23,台北市中山區中山北路二段１６巷２號８樓,8,住宅,19,55.84452703071,3,2,2,1,1,0,80000.0
2021-08-07,台北市內湖區內湖路一段４１１巷１９弄１７號四樓,4,住宅,42,33.58355122122,3,2,2,1,0,0,33000.0
2021-07-16,台北市大同區延平北路二段２８６號１０樓,10,住宅,46,22.9295008338,1,0,0,1,1,0,25000.0
2021-07-20,台北市萬華區康定路１０５號３樓之３,3,住宅,7,34.95387627105001,2,1,2,1,1,0,69500.0
2021-07-19,台北市信義區大道路１６號５樓,5,住宅,39,30.11992609527,3,2,2,0,0,0,22000.0
2021-08-11,台北市信義區吳興街３６４巷４號２樓,2,住宅,38,29.52702607371,3,2,2,1,0,0,25000.0
2021-08-07,台北市南港區經貿二路２３１號五樓,5,住宅,8,112.43017908837,3,2,3,1,1,1,100000.0
2021-07-22,台北市士林區格致路２０３號５樓之２,5,住宅,27,27.346000994400004,1,1,1,1,1,1,25500.0
2021-07-16,台北市士林區中山北路七段１４巷２之１號８樓,8,住宅,43,43.94417659797001,3,2,2,1,1,0,60000.0
2021-07-20,台北市北投區明德路３０號１０樓,10,住宅,7,46.14335167794,3,2,2,1,1,0,75000.0
2021-07-31,台北市中正區南昌路二段１８８號７樓之１,7,住宅,11,25.88190094116,2,2,1,1,1,0,40000.0
2021-08-03,台北市中正區南昌路一段８８號４樓之１,4,住宅,31,25.65502593291,2,2,1,1,1,0,36409.0
2021-07-21,台北市中正區羅斯福路二段８巷５號５樓,5,住宅,8,21.76487579145,2,1,1,1,1,0,37648.0
2021-07-14,台北市大安區羅斯福路二段１０１巷１２號２樓,2,住宅,12,36.194126316150005,3,2,1,1,1,0,51000.0
2021-08-09,台北市大安區基隆路二段１８８號１３樓之８室,13,住宅,14,14.35665052206,2,1,1,1,1,0,26000.0
2021-08-10,台北市大安區建國南路二段７９巷２０號,1,住宅,37,32.11037616765,3,2,2,1,1,0,37000.0
2021-07-25,台北市大安區信義路四段１８７號７樓之１,7,住宅,39,19.50217570917,2,2,1,1,1,0,35500.0
2021-07-28,台北市中正區汀州路二段８５號六樓之２,6,套房,6,32.02567616457,1,1,1,1,1,1,35000.0
2021-08-11,台北市中正區羅斯福路三段３１６巷３號７樓之２,7,住宅,11,13.29790048356,0,0,0,1,1,0,29000.0
2021-07-24,台北市文山區萬壽路６２之８號５樓,5,住宅,16,10.75690039116,1,0,0,1,0,0,12000.0
2021-07-27,台北市中正區汀洲路三段４５號１０樓,10,住宅,25,13.821225502590002,1,0,0,1,1,0,19000.0
2021-07-18,台北市士林區中山北路六段４１９巷１８號４樓,4,住宅,21,78.1055028402,3,2,2,1,1,0,80000.0
2021-07-22,台北市士林區故宮路４１巷１２號３樓,3,住宅,48,27.3157509933,3,2,1,1,0,0,25000.0
2021-07-14,台北市北投區尊賢街２１８巷２５弄４號三樓,3,住宅,49,26.81360097504,3,1,1,1,0,0,21000.0
