date,address,floor,type,age,twPing,bedRoom,livingRoom,restRoom,furniture,elevator,parkingSpace,price
2020-11-16,台北市中山區吉林路45號7樓,7,住宅,47,67.95965247126,0,0,0,0,1,0,90000.0
2020-12-11,台北市中正區臨沂街25巷7號5樓,5,住宅,41,32.07710116644,3,2,2,1,0,0,34000.0
2020-11-20,台北市松山區復興北路489號5樓之7,5,住宅,16,12.62030045892,0,0,0,1,1,0,15557.0
2020-11-02,台北市信義區松勤街140巷2號3樓,3,住宅,31,45.88017666837,3,2,2,1,1,0,66667.0
2020-11-30,台北市信義區信義路5段18號2樓,2,住宅,34,69.08797751229,0,0,0,0,1,0,90000.0
2020-10-31,台北市松山區南京東路五段415號10樓之1,10,住宅,6,26.64117596877,2,1,1,1,1,1,50000.0
2020-12-09,台北市大安區大安路二段66號5樓之1,5,住宅,14,26.88015097746,1,1,1,1,1,0,48000.0
2020-12-11,台北市文山區羅斯福路五段225之2號,1,住宅,39,35.52257629173,3,2,2,1,1,0,35000.0
2020-11-13,台北市士林區德行東路109巷77號九樓,9,住宅,9,74.98067772657001,4,2,2,1,1,0,100000.0
2020-11-09,台北市松山區八德路二段348號10樓之5,10,住宅,14,21.04492576527,2,1,1,1,1,0,38000.0
2020-11-30,台北市松山區八德路三段165號五樓之1,5,住宅,5,45.27820164648001,3,2,2,1,1,0,81000.0
2020-11-13,台北市信義區莊敬路381號,1,住宅,40,31.65965115126,0,0,0,0,1,0,40000.0
2020-11-16,台北市大同區涼州街2號8樓之5,8,住宅,12,42.35907654033,3,2,2,1,1,0,40000.0
2020-11-26,台北市大同區寧夏路20號十樓之6,10,住宅,12,18.10765065846,2,1,1,1,1,0,34000.0
2020-11-24,台北市大同區市民大道一段205號十六樓之3,16,住宅,14,27.95402601651,2,1,1,1,1,0,48000.0
2020-11-30,台北市中山區朱崙街73號11樓,11,住宅,15,156.64963069635002,5,2,3,1,1,0,262510.0
2020-11-20,台北市中山區長安東路二段105號11樓之8,11,住宅,15,12.65357546013,0,0,0,1,1,0,25500.0
2020-11-10,台北市中山區雙城街23巷12號4樓,4,住宅,34,14.0057505093,1,1,1,1,1,0,25000.0
2020-12-12,台北市中山區中山北路一段53巷26號十樓,10,住宅,15,48.38185175934,2,2,2,1,1,0,55000.0
2020-11-25,台北市中山區新生北路一段108之3號2樓之6,2,住宅,45,7.23882526323,0,0,0,1,1,0,12000.0
2020-12-12,台北市中山區新生北路二段68巷8號四樓,4,住宅,7,35.882551304820005,2,1,2,1,1,1,51000.0
2020-11-21,台北市中山區新生北路一段108之3號2樓之8,2,住宅,45,10.572375384450002,0,0,0,1,1,0,16500.0
2020-11-22,台北市中山區德惠街16號8樓之2,8,住宅,41,11.567600420640002,0,0,0,1,1,0,16500.0
2020-11-21,台北市中山區林森北路145巷45號3樓,3,住宅,56,21.84655079442,3,2,1,1,0,0,20000.0
2020-11-25,台北市中山區合江街55巷13號三樓,3,住宅,14,24.2605008822,2,1,1,1,1,0,35000.0
2020-11-17,台北市中山區新生北路三段56巷19號三樓之5,3,住宅,14,22.92345083358,1,1,1,1,1,0,47200.0
2020-11-30,台北市中山區吉林路8巷10號四樓,4,住宅,15,39.78480144672,3,2,2,1,1,0,70000.0
2020-11-30,台北市中山區建國北路三段71號二樓,2,住宅,8,22.67237582445,1,1,1,1,1,0,50000.0
2020-11-21,台北市中山區吉林路９８巷２９號,3,住宅,55,28.0720010208,4,1,1,0,0,0,26000.0
2020-12-03,台北市中山區民生東路2段4號6樓,6,住宅,39,29.472576071730003,2,1,1,1,1,0,31786.0
2020-12-14,台北市萬華區寶興街80巷31號,1,住宅,51,24.5630008932,1,1,1,0,0,0,22000.0
2020-11-20,台北市信義區忠孝東路五段４５７號十樓之４,10,套房,18,12.26335044594,1,1,1,1,1,0,30000.0
2020-11-09,台北市北投區公?路209巷36弄9之1號,1,住宅,52,18.4222506699,2,1,1,1,0,0,14000.0
2020-11-26,台北市士林區德行東路３３１巷３０號三樓,3,住宅,20,92.19292835247,4,2,2,1,1,1,95000.0
2020-12-02,台北市中山區林森北路145巷34號2樓,2,住宅,48,21.78605079222,3,1,2,1,0,0,25000.0
2020-11-19,台北市士林區後港街135號10樓之2,10,住宅,13,74.38475270490001,3,2,2,1,1,1,100000.0
2020-11-13,台北市北投區大同街188巷7號,1,住宅,53,18.72777568101,2,1,1,1,0,0,15000.0
2020-12-11,台北市松山區健康路166號1樓,1,住宅,45,49.99115181786,0,1,1,0,1,0,90000.0
2020-11-18,台北市內湖區金龍路221號7樓,7,住宅,3,47.29890171996001,3,2,2,1,1,1,35523.0
2020-11-28,台北市中山區錦州街426巷1弄14號4樓,4,住宅,54,26.86805097702,2,2,2,1,0,0,30000.0
2020-11-28,台北市中山區林森北路349號13樓之2,13,住宅,10,33.492801217920004,2,2,1,1,1,0,65000.0
2020-11-28,台北市中山區中山北路二段65巷10號11樓之1,11,住宅,3,33.822526229910004,2,2,1,1,1,0,76000.0
2020-12-08,台北市中山區長春路306號6樓之2,6,住宅,18,59.47150216260001,2,2,2,1,1,0,71000.0
2020-11-27,台北市中山區遼寧街６２巷２０號二樓,2,套房,14,16.01737558245,1,1,1,1,1,0,24500.0
2020-12-07,台北市中山區中山北路二段27巷17號四樓之10,4,住宅,46,7.825675284570001,1,0,1,1,1,0,10000.0
2020-11-17,台北市大同區南京西路288號5樓,5,住宅,11,20.93905076142,1,2,1,1,1,0,40000.0
2020-11-27,台北市萬華區環河南路二段２８０巷２號二樓,2,住宅,51,25.63385093214,3,2,1,0,0,0,18000.0
2020-10-28,台北市大同區民權西路237之1號19樓,19,住宅,4,87.60702818571,4,2,2,1,1,1,71000.0
2020-10-28,台北市大同區民權西路237之1號18樓之6,18,住宅,4,96.65177851461,4,2,3,1,1,1,77695.0
2020-10-28,台北市大同區民權西路237之1號9樓之3,9,住宅,4,72.33985263054,4,2,2,1,1,0,59751.0
2020-10-28,台北市大同區民權西路237之1號19樓之6,19,住宅,4,96.65177851461,4,2,3,1,1,1,77698.0
2020-10-28,台北市大同區民權西路237之1號8樓之3,8,住宅,4,72.39430263252,4,2,2,1,1,0,58274.0
2020-10-28,台北市大同區民權西路237之1號18樓,18,住宅,4,72.6302526411,4,2,2,1,1,0,63899.0
2020-11-27,台北市信義區基隆路一段131號6樓之10,6,住宅,17,15.6997505709,2,2,2,1,1,0,42000.0
2020-11-28,台北市松山區民權東路三段106巷3弄65號6樓,6,住宅,38,37.528151364660005,3,2,2,1,1,0,56000.0
2020-12-16,台北市松山區八德路二段348號14樓之9,14,套房,14,8.95097532549,1,1,1,1,1,0,19000.0
2020-12-01,台北市北投區泉源路46號14樓,14,住宅,7,79.13702787771001,3,2,2,1,1,1,135000.0
2020-12-11,台北市北投區大興街24巷5弄3號三樓,3,住宅,44,29.04605105622,3,1,1,1,0,0,20000.0
2020-11-04,台北市文山區木柵路三段179號23樓之2,23,住宅,14,60.212627189550005,3,2,2,1,1,1,55000.0
2020-11-29,台北市文山區木柵路二段109巷139號四樓,4,住宅,36,35.75852630031,3,1,2,1,0,0,22000.0
2020-12-02,台北市大安區復興南路二段90巷6號5樓之1,5,住宅,17,22.84177583061,1,1,1,1,1,0,40000.0
2020-11-22,台北市北投區行義路１２８之１號三樓,3,住宅,42,78.65000286,4,3,3,1,1,0,41000.0
2020-11-28,台北市北投區裕民六路１１４巷３６弄９號,1,住宅,47,33.87697623189,3,2,2,1,0,0,37000.0
2020-11-30,台北市北投區石牌路二段３４８巷１９號二樓之２,2,套房,30,8.92980032472,1,0,1,1,1,0,13000.0
2020-12-10,台北市信義區景雲街46號2樓,2,住宅,10,66.72242742627,2,2,2,1,1,1,90000.0
2020-11-23,台北市大同區萬全街1號七樓之5,7,住宅,8,44.84260163064,3,2,2,1,1,0,82000.0
2020-11-20,台北市中山區林森北路587號六樓之8,6,住宅,12,27.143325987030003,1,1,1,1,1,0,60000.0
2020-11-27,台北市中山區新生北路二段68巷9號五樓之9,5,住宅,15,21.67110078804,2,1,1,1,1,0,45000.0
2020-11-20,台北市中山區敬業三路171號1樓,1,住宅,14,42.20177653461,2,2,2,1,1,1,93000.0
2020-11-18,台北市中山區建國北路一段124巷3號11樓之1,11,住宅,27,60.15515218746,3,2,2,1,1,1,51000.0
2020-12-01,台北市中山區合江街９３巷２３號二樓,2,住宅,41,24.34217588517,3,2,1,1,0,0,23000.0
2020-12-01,台北市中山區雙城街１９巷８號二樓之８,2,住宅,15,24.142525877910003,2,1,1,1,1,0,34000.0
2020-11-30,台北市中山區長安西路16號12樓之1,12,住宅,18,23.52845085558,1,2,1,1,1,0,39500.0
2020-12-03,台北市中山區雙城街13巷23號八樓,8,住宅,18,29.04302605611,2,2,1,1,1,0,57000.0
2020-11-20,台北市中山區林森北路363號9樓之5,9,套房,14,20.152550732820004,1,1,1,1,1,0,43000.0
2020-11-23,台北市中山區林森北路308號5樓,5,套房,13,13.71837549885,1,1,1,1,1,0,25000.0
2020-12-15,台北市萬華區和平西路三段384號3樓之9,3,住宅,42,21.21130077132,2,1,1,1,1,0,24000.0
2020-12-07,台北市信義區信安街103巷10號5樓之1,5,住宅,10,50.01535181874,1,1,1,1,0,0,63000.0
2020-12-03,台北市松山區八德路四段287號7樓,7,住宅,35,61.549677238170005,4,2,3,1,1,1,60000.0
2020-12-03,台北市士林區天母東路8巷53之1號七樓,7,住宅,42,43.60840158576,3,2,2,1,1,0,60000.0
2020-12-07,台北市中正區和平西路一段55巷22號六樓,6,住宅,13,32.933176197570006,3,2,2,1,1,0,58600.0
2020-12-18,台北市中正區和平西路二段121號6樓之1,6,住宅,34,39.63052644111,3,2,2,0,1,0,35000.0
2020-12-15,台北市文山區萬慶街13巷9號,2,住宅,54,13.62762549555,1,1,1,1,0,0,13000.0
2020-12-17,台北市中山區民權東路3段21號3樓之1,3,住宅,45,32.94830119812,1,1,1,0,1,0,30000.0
2020-11-28,台北市中山區興安街６３號九樓之２,9,住宅,37,36.538976328690005,3,2,2,1,1,0,51084.0
2020-12-01,台北市內湖區陽光街１６１巷２弄３號五樓,5,住宅,40,26.07247594809,3,2,1,1,0,0,23000.0
2020-12-17,台北市中山區復興北路400號8樓之1,8,套房,37,17.31812562975,1,1,1,1,1,0,28000.0
2020-12-12,台北市中山區長安東路一段51號8樓之1,8,住宅,16,36.71140133496,1,2,2,1,1,0,55000.0
2020-11-30,台北市中山區南京東路二段108號10樓之20,10,套房,13,13.72140049896,1,1,1,1,1,0,25000.0
2020-11-30,台北市中山區中山北路一段121巷33號7樓之5,7,住宅,12,29.112601058640003,2,2,1,1,1,0,54000.0
2020-12-14,台北市松山區民生東路五段69巷4弄15號,1,住宅,56,38.66555140602,5,2,2,0,0,0,80000.0
2020-11-30,台北市信義區信義路5段127號17樓之10,17,套房,17,26.03617594677,1,1,1,1,1,0,42500.0
2020-12-09,台北市信義區永吉路30巷28弄10號3樓,3,住宅,12,47.861551740420005,3,2,2,1,1,0,53500.0
2020-12-08,台北市松山區八德路二段399號5樓之10,5,住宅,17,9.58017534837,1,1,2,1,1,0,23000.0
2020-12-15,台北市萬華區西園路二段254巷2號3樓,3,住宅,37,31.07582613003,3,2,2,1,0,0,30000.0
2020-11-30,台北市大同區雙連街75號9樓之2,9,住宅,6,52.849776921810005,3,2,2,1,1,1,68000.0
2020-12-10,台北市中正區信義路二段261號3樓之2,3,住宅,5,16.04157558333,0,1,1,1,1,0,37000.0
2020-11-30,台北市中正區廈門街75號12樓,12,住宅,5,52.00580189112,3,2,2,1,1,1,65000.0
2020-11-17,台北市中正區師大路170號4樓之6,4,住宅,45,26.07852594831,2,2,1,0,1,0,25000.0
2020-11-22,台北市中正區和平西路二段11號3樓,3,住宅,34,41.00387649105001,4,2,2,1,1,0,34000.0
2020-12-08,台北市中正區南昌路二段89號10樓,10,住宅,4,17.596425639870002,2,1,1,1,1,0,38000.0
2020-12-19,台北市士林區天母西路13巷7之2號七樓,7,住宅,39,45.97697667189001,3,2,4,1,1,0,60000.0
2020-12-05,台北市北投區中山路1之7號7樓之10,7,住宅,45,21.06610076604,2,1,1,0,1,0,21000.0
2020-11-30,台北市北投區懷德街75巷33號9樓,9,住宅,12,65.15850236940001,4,2,2,1,1,0,75000.0
2020-12-09,台北市大安區建國南路一段279巷22號3樓,3,住宅,36,26.41732596063,3,2,2,1,1,0,35000.0
2020-04-13,台北市大安區新生南路二段18號,1,住宅,18,86.93547816128999,0,0,0,0,1,0,136224.0
