date,address,floor,type,age,twPing,bedRoom,livingRoom,restRoom,furniture,elevator,parkingSpace,price
2021-01-26,台北市中山區復興北路400號八樓,8,住宅,37,27.72715100826,1,2,1,1,1,0,39000.0
2021-02-17,台北市中山區中山北路2段65巷9號6樓之4,6,住宅,22,30.48897610869,2,1,1,1,1,0,30000.0
2021-01-08,台北市中山區樂群二路116巷61弄16號5樓,5,住宅,15,77.60032782182999,3,2,2,1,1,1,160000.0
2021-02-23,台北市內湖區內湖路一段４７巷２２弄７號四樓,4,住宅,30,28.39265103246,2,2,2,1,1,0,20000.0
2021-02-26,台北市萬華區康定路24號八樓之6,8,住宅,44,7.529225273790001,1,0,1,1,1,0,12000.0
2021-02-23,台北市松山區復興北路81巷6號10樓,10,住宅,12,53.96902696251001,3,2,3,1,1,0,85000.0
2021-02-08,台北市信義區基隆路一段350號五樓之28,5,住宅,50,14.68032553383,2,1,1,1,0,0,13000.0
2021-01-05,台北市北投區裕民二路73號6樓,6,住宅,10,50.81697684789,2,2,2,1,1,0,80000.0
2021-02-22,台北市北投區裕民二路73號6樓,6,住宅,10,50.81697684789,2,2,2,1,1,0,80000.0
2021-02-28,台北市士林區建業路34之22號四樓,4,住宅,6,8.01020029128,1,0,1,1,1,0,13000.0
2021-02-28,台北市士林區建業路34之23號,1,住宅,6,7.99507529073,1,0,1,1,1,0,13000.0
2021-02-28,台北市士林區建業路34之29號四樓,4,住宅,6,8.297575301730001,1,0,1,1,1,0,13000.0
2021-02-28,台北市士林區建業路34之26號四樓,4,住宅,6,6.7155002442,1,0,1,1,1,0,13000.0
2021-02-28,台北市士林區建業路34之8號三樓,3,住宅,6,8.037425292270001,1,0,1,1,1,0,13000.0
2021-02-28,台北市士林區建業路34之5號二樓,2,住宅,6,8.35807530393,1,0,1,1,1,0,13000.0
2021-02-23,台北市文山區光輝路３０巷１０號三樓,3,住宅,55,25.2890009196,3,2,2,1,0,0,17000.0
2021-02-04,台北市大安區永康街81號11樓,11,住宅,12,24.32705088462,3,2,2,1,1,0,60000.0
2021-02-24,台北市大安區光復南路202號七樓,7,住宅,46,25.316225920590004,2,2,2,1,1,0,35000.0
2021-03-03,台北市大安區信義路四段306號5樓之1,5,住宅,38,49.543451801580005,3,1,0,1,1,0,75000.0
2021-03-03,台北市大安區敦化南路一段236巷17號3樓,3,住宅,54,77.52470281907999,2,2,3,1,1,0,90000.0
2021-03-06,台北市大安區瑞安街208巷39號5樓之3,5,住宅,8,12.62635045914,0,0,0,1,1,0,30000.0
2021-02-16,台北市士林區天母東路30號3樓,3,住宅,38,55.206252007500005,4,2,2,1,1,0,60000.0
2021-03-05,台北市南港區研究院路一段99號15樓之6,15,住宅,25,32.176926170070004,3,2,2,1,1,0,60000.0
2021-03-04,台北市南港區興中路68巷8號20樓,20,住宅,6,59.67417716997,4,2,2,1,1,1,53000.0
2021-03-06,台北市信義區吳興街284巷8號10樓,10,住宅,9,35.97027630801,2,2,2,1,1,0,70000.0
2021-02-21,台北市大同區歸綏街１８１號八樓之７,8,套房,44,9.8615003586,1,1,1,1,1,0,12000.0
2021-02-21,台北市中山區林森北路６５７號四樓,4,套房,19,8.43370030668,1,1,1,1,1,0,15500.0
2021-02-17,台北市中山區南京東路二段108號8樓之6,8,套房,13,14.65310053284,1,1,1,1,1,0,33000.0
2021-03-04,台北市中山區龍江路209巷27號2樓,2,住宅,42,21.91612579695,2,1,1,1,0,0,26000.0
2021-03-03,台北市中山區建國北路一段41號3樓之1,3,住宅,16,30.25302610011,2,1,1,1,1,0,40000.0
2021-03-02,台北市中山區南京東路二段23號3樓之2,3,住宅,6,67.84167746697,4,2,2,1,1,1,113000.0
2021-03-04,台北市內湖區文德路208巷50號4樓,4,住宅,29,38.66252640591,3,2,2,1,1,0,45000.0
2021-02-22,台北市中山區林森北路363號14樓之5,14,住宅,14,20.152550732820004,1,1,1,1,1,0,54000.0
2021-02-22,台北市中山區林森北路363號12樓之5,12,住宅,14,20.152550732820004,1,1,1,1,1,0,45000.0
2021-02-23,台北市中山區中山北路2段65巷10號10樓之5,10,套房,3,18.23470066308,1,1,1,1,1,0,40000.0
2021-01-31,台北市中山區新生北路二段62巷11號二樓之3,2,住宅,12,63.62785231373999,3,2,2,1,1,0,75000.0
2021-03-15,台北市中山區新生北路三段23號11樓之3,11,住宅,17,13.13152547751,2,1,1,1,1,0,32000.0
2021-02-18,台北市內湖區堤頂大道二段497號12樓之9、之10,12,住宅,14,45.62607665913,2,0,2,0,1,0,52000.0
2021-01-29,台北市大同區重慶北路二段88號4樓,4,住宅,10,104.61357880413,3,2,2,1,1,1,125000.0
2021-01-31,台北市大同區南京西路25巷32號3樓,3,住宅,15,32.62462618635,2,1,1,1,1,0,38000.0
2021-02-25,台北市信義區忠孝東路5段492巷22號一樓,1,住宅,55,21.19315077066,1,1,1,1,0,0,40000.0
2021-01-27,台北市士林區德行東路283巷33號4樓,4,住宅,15,13.204125480150005,2,1,1,1,1,0,23000.0
2021-02-19,台北市士林區芝玉路1段222號6樓之5,6,住宅,15,54.7222519899,3,2,2,1,1,0,70000.0
2021-02-23,台北市大安區和平東路一段８５巷１２號四樓之２,4,套房,18,10.17307536993,1,0,1,1,1,0,15000.0
2021-02-22,台北市大安區永康街2號3樓之1,3,住宅,27,11.26207540953,1,1,1,1,1,0,26000.0
2021-03-12,台北市大安區安和路一段47號11樓,11,住宅,46,47.43805172502,3,2,2,1,1,0,60000.0
2021-02-26,台北市大安區永康街4巷18號九樓之1,9,住宅,16,20.42177574261,1,2,1,1,1,0,40000.0
2021-02-26,台北市士林區忠誠路一段171巷12弄5號12樓,12,住宅,14,62.42692727007,4,2,2,1,1,0,88000.0
2021-02-21,台北市北投區石牌路二段３１５巷３４弄３０號,1,套房,4,17.00957561853,1,1,1,1,1,1,27000.0
2021-02-26,台北市士林區士東路266巷15弄3號九樓,9,住宅,15,113.8005041382,4,2,3,1,1,1,163169.0
2021-02-22,台北市士林區中山北路六段195巷15號九樓之2,9,住宅,4,105.20647882569,4,2,3,1,1,1,196702.0
2021-02-04,台北市松山區八德路三段165號5樓之7,5,住宅,5,41.194451497980005,3,2,2,1,1,0,70000.0
2021-02-05,台北市南港區研究院路二段２巷１０弄２號5樓,5,住宅,40,32.192051170620005,3,2,1,1,0,0,23000.0
2021-02-26,台北市松山區民生東路五段69巷2弄4號4樓,4,住宅,57,36.16387631505,4,2,2,1,0,0,65000.0
2021-02-24,台北市萬華區西寧南路３６號３樓之９９,3,住宅,45,6.90002525091,0,1,0,1,1,0,2500.0
2021-03-11,台北市萬華區桂林路109號21樓,21,住宅,4,18.945575688930003,2,1,1,1,1,0,23000.0
2021-02-25,台北市大同區民權西路179號12樓之1,12,住宅,9,29.30015106546,3,2,1,1,1,0,53000.0
2021-02-03,台北市萬華區武成街63巷12弄2號,1,住宅,59,5.66280020592,1,0,1,1,0,0,8800.0
2021-02-18,台北市中山區林森北路308號5樓之6,5,套房,13,23.2017508437,1,1,1,1,1,0,38000.0
2021-02-26,台北市內湖區民權東路六段180巷96號八樓,8,住宅,7,53.02825192830001,3,2,2,1,1,1,45000.0
2021-03-12,台北市中山區新生北路三段61號六樓之18,6,住宅,47,13.93315050666,1,1,1,1,1,0,18000.0
2021-03-01,台北市內湖區內湖路一段91巷148號4樓,4,住宅,30,33.10560120384,3,2,2,1,1,0,28000.0
2021-03-12,台北市中山區林森北路96號四樓之5,4,住宅,41,12.12117544077,0,0,0,1,1,0,16000.0
2021-02-25,台北市中山區新生北路二段108號五樓之20,5,住宅,36,10.52397538269,1,0,1,1,1,0,10800.0
2021-02-28,台北市中山區北安路789號3樓之2,3,住宅,10,26.18137595205,2,2,1,1,1,0,35000.0
2021-02-25,台北市內湖區新豐街151號4樓之1,4,住宅,14,53.236976935890006,3,2,2,1,1,1,48000.0
2021-03-02,台北市中山區北安路829號2樓之5,2,套房,13,12.571900457160002,1,1,1,1,1,0,23000.0
2021-03-15,台北市內湖區內湖路一段217巷57號四樓,4,住宅,40,32.92107619713,3,2,2,1,1,0,27000.0
2021-01-27,台北市中山區新生北路一段108-3號11樓之4,11,住宅,45,7.0482502563,1,0,1,1,1,0,12000.0
2021-02-26,台北市中正區濟南路二段23號5樓,5,住宅,28,48.03095174658,3,2,2,1,1,1,50000.0
2021-03-10,台北市大同區重慶北路三段179號2樓,2,住宅,52,27.07072598439,2,1,1,1,0,0,23000.0
2021-03-16,台北市松山區復興北路223號1樓,1,住宅,38,31.40857614213,0,0,0,1,1,0,102400.0
2021-03-05,台北市南港區研究院路一段83號三樓,3,住宅,40,32.30700117480001,3,2,2,1,0,0,23000.0
2021-02-27,台北市南港區興華路64巷5號10樓,10,住宅,15,43.05180156552,3,2,2,1,1,1,53000.0
2021-03-10,台北市信義區虎林街40巷29號四樓,4,住宅,38,31.35715114026,2,2,2,1,0,0,25000.0
2021-03-10,台北市北投區立農街一段279巷7號三樓,3,住宅,36,46.21897668069,3,2,2,1,0,0,21000.0
2021-02-03,台北市北投區泉源路39之29號5樓,5,住宅,42,12.99540047256,1,0,0,1,1,0,13000.0
2021-02-25,台北市士林區克強路15巷7號2樓,2,住宅,45,36.33932632143,2,2,2,1,0,0,26000.0
2021-03-15,台北市士林區中山北路五段829巷10號2樓,2,住宅,49,22.15812580575,2,1,1,0,0,0,34000.0
2021-03-05,台北市文山區辛亥路四段128之5號十五樓,15,住宅,6,39.59725143989999,2,1,1,1,1,1,31700.0
2021-02-22,台北市北投區富貴一路2號七樓,7,住宅,35,53.77240195536001,4,2,2,1,1,0,83000.0
2021-03-15,台北市松山區敦化北路222巷6弄4號3樓,3,住宅,42,40.36560146784,3,2,2,1,1,0,50000.0
2021-03-15,台北市信義區信義路五段126號六樓之4,6,住宅,19,57.596002094400006,1,1,1,1,1,0,125000.0
2021-02-26,台北市大同區市民大道一段207號十樓之6,10,住宅,14,27.56682600243,2,1,1,1,1,0,50000.0
2021-02-25,台北市中山區基湖路１５１巷３５號三樓之６,3,套房,19,11.673475424490002,1,1,1,1,1,0,22800.0
2021-03-06,台北市中山區中山北路一段84號13樓之6,13,住宅,14,12.10605044022,1,1,1,1,1,0,26000.0
2021-02-26,台北市中山區林森北路107巷69號四樓之1,4,住宅,11,23.37115084986,2,1,1,1,1,0,45000.0
2021-02-26,台北市內湖區成功路四段151號5樓,5,住宅,34,59.40192716007,4,2,2,0,1,0,45000.0
2021-02-22,台北市中山區敬業三路１７３號,1,住宅,14,37.11977634981,3,2,2,1,1,1,78000.0
2021-03-12,台北市中山區五常街31號11樓之1,11,住宅,7,18.782225682990003,1,1,1,1,1,0,43138.0
2021-02-26,台北市中山區龍江路４５９號四樓,4,住宅,47,28.5257510373,3,2,1,1,0,0,27000.0
2021-02-27,台北市中山區市民大道三段31號2樓,2,住宅,43,31.56587614785,3,2,1,1,0,0,27000.0
2021-03-17,台北市內湖區內湖路一段737巷50弄9號三樓,3,住宅,36,32.00752616391,3,2,2,1,0,0,32500.0
2021-02-27,台北市中山區北安路６０８巷４弄９號,1,住宅,52,19.87122572259,3,2,1,1,0,0,25000.0
2021-03-18,台北市松山區敦化北路155巷15號4樓,4,住宅,28,37.192376352450005,2,2,2,1,1,1,55000.0
2021-02-27,台北市信義區莊敬路３９１巷１弄４號,1,住宅,51,27.22500099,3,2,2,1,0,0,43000.0
2021-02-20,台北市士林區天母北路32號7樓,7,住宅,21,53.00707692753,3,2,2,1,1,0,70000.0
2021-02-26,台北市士林區延平北路五段１３６巷３１號二樓,2,住宅,50,26.632100968440003,3,1,2,1,0,0,23000.0
2021-02-27,台北市士林區德行東路２８３巷３３號七樓,7,套房,15,10.17307536993,1,1,1,1,1,0,21000.0
2021-03-15,台北市士林區中山北路五段720號16樓,16,住宅,4,50.928901851960006,3,2,2,1,1,0,90000.0
2021-02-26,台北市中正區和平西路一段１００號五樓之３,5,住宅,15,26.23280095392,2,2,1,1,1,0,28000.0
2021-02-27,台北市文山區福興路９５巷３７號四樓之１,4,套房,23,8.57587531185,1,0,1,1,1,0,9000.0
2021-02-26,台北市文山區汀州路四段２６７號五樓,5,住宅,13,54.34715197626001,3,2,2,0,1,1,43000.0
2021-03-01,台北市大安區忠孝東路四段15號5樓之1,5,住宅,34,64.86205235862,4,2,1,1,1,0,136534.0
2021-02-27,台北市大安區信義路二段１９８巷４２號六樓之４,6,套房,28,13.37655048642,0,1,1,1,1,0,29000.0
2021-03-15,台北市大安區信義路三段105號十四樓,14,住宅,16,14.934425543070002,1,1,1,1,1,0,43500.0
2021-03-15,台北市士林區天玉街39巷4號7樓,7,住宅,38,50.0032518183,4,2,2,1,1,0,85000.0
2021-03-10,台北市士林區天母東路22號九樓,9,住宅,38,31.75040115456,3,2,2,1,1,0,55000.0
2021-02-24,台北市大同區市民大道一段207號十二樓,12,住宅,14,24.321000884400004,1,1,1,1,1,0,42567.0
2021-03-03,台北市中正區中華路一段7號十二樓之8,12,住宅,8,39.27055142802,2,1,2,1,1,0,68000.0
2021-02-26,台北市大同區市民大道一段211號14樓之14,14,住宅,14,14.52302552811,0,0,0,1,1,0,22800.0
2021-02-25,台北市中山區新生北路二段74號7樓之1,7,住宅,51,15.11290054956,0,0,0,1,1,0,18000.0
2021-03-01,台北市中山區德惠街8號4樓之6,4,住宅,17,11.54642541987,1,1,1,1,1,0,23500.0
2021-03-02,台北市中山區林森北路416巷1號6樓之2,6,住宅,47,13.509650491260002,1,1,1,1,1,0,23000.0
2021-03-07,台北市中山區雙城街4巷2號2樓之5,2,住宅,29,11.53735041954,0,0,0,1,1,0,12000.0
