date,address,floor,type,age,twPing,bedRoom,livingRoom,restRoom,furniture,elevator,parkingSpace,price
2018-11-01,台北市大同區承德路三段186號一樓,1,住宅,7,209.03960760144,1,0,0,0,1,0,501720.0
2018-10-29,台北市中正區中華路一段四樓之5,4,住宅,8,16.78270061028,1,1,1,1,1,0,36000.0
2018-11-11,台北市大同區市民大道一段201號十六樓之7,16,住宅,14,35.73130129932,2,1,2,1,1,0,70000.0
2018-10-16,台北市大同區南京西路６４巷２４弄１號六樓,6,住宅,15,15.93570057948,2,1,1,1,1,0,25000.0
2018-11-18,台北市大同區民權西路118巷2號10樓之5,10,套房,17,11.903375432850002,1,1,1,1,1,0,36000.0
2018-11-12,台北市大同區南京西路41號十二樓之7,12,住宅,18,14.00272550919,0,0,0,0,1,0,25000.0
2018-11-02,台北市大同區市民大道一段211號十四樓之13,14,住宅,14,21.93730079772,0,0,0,0,1,0,48632.0
2018-11-16,台北市中正區羅斯福路四段68號13F-22,13,住宅,18,11.02612540095,1,1,1,1,1,0,20000.0
2018-11-17,台北市中正區牯嶺街76號5樓,5,住宅,33,19.21480069872,1,1,1,1,1,0,22000.0
2018-11-10,台北市大安區大安路一段52巷34號6樓,6,住宅,53,45.6472516599,4,2,2,1,1,0,52000.0
2018-11-13,台北市大安區潮州街６０巷１０弄２號四樓之２,4,套房,16,8.355050303819999,1,0,1,1,1,0,10500.0
2018-11-12,台北市大安區文昌街95號4樓,4,住宅,27,40.535001474000005,3,2,2,1,1,0,40000.0
2018-11-08,台北市信義區光復南路５２１號九樓之５,9,套房,23,9.320025338910002,1,0,1,1,1,0,21000.0
2018-11-01,台北市信義區永吉路75號3樓,3,住宅,23,47.81617673877,3,2,2,1,1,0,53000.0
2018-11-10,台北市信義區忠孝東路五段４２３巷６弄２５號三樓,3,住宅,34,40.97665149006001,3,2,2,1,0,0,27000.0
2018-11-11,台北市南港區園區街４８號十二樓之１,12,住宅,12,74.92622772459,4,2,2,1,1,1,55000.0
2018-11-12,台北市內湖區內湖路三段326巷3弄16號2樓,2,住宅,28,25.700400934560005,3,2,2,0,1,0,23000.0
2018-11-21,台北市中山區德惠街160號4樓,4,住宅,36,44.27390160996001,3,2,2,0,1,0,32500.0
2018-11-01,台北市中山區中山北路二段59巷7號4樓,4,住宅,8,28.72237604445,2,2,1,1,1,0,65000.0
2018-11-01,台北市中山區林森北路587號10樓之7,10,住宅,12,27.152400987360004,2,2,1,1,1,0,57000.0
2018-11-01,台北市中山區南京東路二段188號6樓,6,住宅,13,41.14907649633,3,2,2,1,1,0,69530.0
2018-11-05,台北市中山區松江路164巷63號7樓,7,住宅,8,25.06212591135,2,2,1,1,1,0,63000.0
2018-11-01,台北市中山區新生北路二段53之1號9樓,9,住宅,14,43.566051584220006,4,2,2,1,1,0,45000.0
2018-11-09,台北市中山區林森北路587號7樓之1,7,住宅,12,27.143325987030003,2,2,1,1,1,0,50000.0
2018-11-10,台北市中山區雙城街13巷9號4樓之5,4,住宅,11,42.67972655199,3,2,2,1,1,0,65000.0
2018-11-07,台北市內湖區民權東路六段１８０巷４２弄１１號八樓之３,8,住宅,5,51.97555189002,3,2,2,1,1,1,38000.0
2018-11-13,台北市內湖區行善路５９巷１３號四樓,4,住宅,25,37.17422635179,3,2,2,1,1,0,26000.0
2018-11-18,台北市內湖區成功路四段６１巷１９弄３號五樓,5,住宅,40,28.970426053470003,3,2,1,1,0,0,19000.0
2018-11-05,台北市大同區民權西路118巷2號9樓之9,9,套房,17,10.29105037422,1,1,1,1,1,0,32000.0
2018-11-05,台北市大同區市民大道一段207號14樓之6,14,住宅,14,27.56682600243,2,1,1,1,1,0,49000.0
2018-11-10,台北市萬華區東園街６６巷２４弄６號四樓,4,住宅,39,26.1057509493,2,2,2,1,0,0,18000.0
2018-10-25,台北市士林區中山北路七段８９號十五樓,15,住宅,9,220.80080802912,4,2,4,1,1,1,338000.0
2018-11-10,台北市大安區麗水街17巷10號2樓,2,住宅,41,19.481000708400003,3,2,1,0,0,0,30000.0
2018-11-01,台北市大安區忠孝東路四段148號11樓1100室,11,住宅,41,22.436425815870003,0,0,0,1,1,0,37000.0
2018-11-14,台北市大安區仁愛路四段306號7樓,7,住宅,37,67.84772746719,5,2,2,1,1,0,80000.0
2018-11-13,台北市大安區區瑞安街208巷39號5樓 2,5,套房,8,13.37655048642,1,0,1,1,1,0,28000.0
2018-11-07,台北市大安區辛亥路一段７９號五樓之１,5,住宅,32,46.74230169972,5,2,2,1,1,0,63000.0
2018-11-22,台北市士林區福華路174巷7號七樓,7,住宅,33,35.92792630647,3,1,2,1,1,0,50000.0
2018-11-09,台北市北投區石牌路二段315巷23號六樓,6,住宅,14,52.03605189222,3,2,2,1,1,0,50000.0
2018-11-01,台北市中正區開封街一段４８號十樓之７,10,套房,16,10.00367536377,1,0,1,1,1,0,19000.0
2018-11-15,台北市中正區臨沂街29巷16號4樓之7,4,套房,19,10.46952538071,1,0,1,1,1,0,27500.0
2018-11-18,台北市大同區民權西路300號5樓之8,5,套房,6,23.83095086658,1,1,1,1,1,0,35000.0
2018-11-16,台北市萬華區桂林路153號9樓之2,9,住宅,18,39.12232642263,3,2,2,1,1,0,36000.0
2018-11-20,台北市萬華區中華路一段186號3樓之1,3,住宅,13,41.191426497870005,3,2,2,1,1,0,42000.0
2018-11-14,台北市中正區信義路二段259號5樓,5,套房,5,16.767575609730002,0,0,0,1,1,0,48000.0
2018-11-08,台北市中正區信義路二段259號7樓之2,7,套房,5,17.9382506523,1,0,1,1,1,0,45000.0
2018-11-08,台北市中正區信義路二段259號7樓之5,7,套房,5,13.47637549005,1,0,1,1,1,0,32000.0
2018-11-14,台北市中正區信義路二段259號5樓之2,5,套房,5,17.9382506523,1,1,1,1,1,0,50000.0
2018-11-01,台北市中山區民族東路４７０號二樓,2,住宅,47,21.613625785950003,4,0,1,0,0,0,18000.0
2018-11-22,台北市內湖區成功路二段320巷36號1樓,1,住宅,44,60.67545220638001,0,0,0,0,0,0,65842.0
2018-11-19,台北市中山區新生北路三段56巷19號三樓之5,3,住宅,14,22.92345083358,1,1,1,1,1,0,47200.0
2018-11-21,台北市中山區新生北路二段62巷16號十一樓,11,住宅,7,24.330075884730004,2,2,1,1,1,0,50000.0
2018-11-13,台北市中山區建國北路二段222號五樓之1,5,住宅,13,46.48517669037,4,2,2,1,1,0,75000.0
2018-11-06,台北市中山區民權東路二段５９號三樓,3,住宅,49,34.7572512639,0,0,0,0,0,0,35759.0
2018-11-05,台北市松山區民生東路三段１１２號四樓之１,4,住宅,39,41.80852652031,4,2,2,0,1,0,42000.0
2018-11-23,台北市松山區南京東路三段256巷20弄6號5樓,5,住宅,38,67.10962744035001,3,3,3,1,1,0,50000.0
2018-11-16,台北市松山區復興北路233號2樓,2,住宅,20,81.32107795713,3,2,2,1,1,1,85000.0
2018-11-26,台北市信義區基隆路一段350號4樓之50,4,住宅,50,12.35712544935,2,1,1,1,0,0,17000.0
2018-11-20,台北市中山區北安路829號8樓之6,8,套房,13,14.18422551579,1,1,1,1,1,0,25330.0
2018-11-19,台北市中山區農安街24之3號7樓之3,7,住宅,34,11.35887541305,0,0,0,1,1,0,11000.0
2018-11-12,台北市內湖區康樂街８５巷１號六樓之２,6,住宅,29,24.37545088638,2,2,2,1,1,0,28000.0
2018-11-12,台北市中正區中華路一段7號12樓之10,12,住宅,8,17.33930063052,1,1,1,1,1,0,34000.0
2018-11-19,台北市中正區臨沂街75巷15號地下之6,-1,住宅,27,7.069425257070001,0,0,0,1,1,0,8760.0
2018-11-15,台北市北投區裕民二路71號18樓,18,住宅,10,30.286301101320003,2,1,1,1,1,0,55000.0
2018-11-17,台北市大安區大安路一段16巷3之1號3樓,3,住宅,39,18.57955067562,1,1,1,1,1,0,35000.0
2018-11-23,台北市大安區臥龍街137之1號,2,住宅,53,21.91915079706,3,2,1,1,0,0,18000.0
2018-11-23,台北市士林區承德路四段195巷12號8樓之1,8,住宅,15,43.63562658675,3,2,2,1,1,0,51000.0
2018-11-22,台北市萬華區東園街73巷40弄9號4樓,4,住宅,45,24.08505087582,3,2,1,1,0,0,16000.0
2018-11-16,台北市中正區銅山街6之1號3樓,3,住宅,41,42.06565152966,3,2,2,0,1,0,45000.0
2018-11-23,台北市大同區延平北路二段247巷20之1號5樓,5,住宅,46,25.30715092026,3,1,1,1,0,0,17000.0
2018-10-31,台北市中山區敬業一路99號六樓,6,住宅,21,135.21145491678,0,0,0,0,1,1,180000.0
2018-10-31,台北市中山區北安路789號6樓之2,6,住宅,10,22.95370083468,2,1,1,1,1,0,45000.0
2018-11-22,台北市中山區林森北路107巷32號3樓,3,住宅,18,14.55932552943,2,1,1,1,1,0,18000.0
2018-11-09,台北市南港區經貿二路235巷29號6樓,6,住宅,9,95.81687848425,3,2,3,1,1,1,90000.0
2018-11-26,台北市信義區信義路五段150巷465號3樓之2,3,住宅,29,24.27260088264,3,1,1,0,1,0,23000.0
2018-11-23,台北市信義區吳興街284巷20弄53號3樓,3,住宅,41,22.666325824230004,3,2,2,1,0,0,18000.0
2018-11-28,台北市松山區民權東路三段106巷21弄24號,1,住宅,40,58.69710213444,0,0,0,1,1,0,75000.0
2018-11-16,台北市信義區松勇路３１號十二樓,12,住宅,20,139.82760508464,4,2,4,1,1,1,300000.0
2018-11-22,台北市南港區園區街28號5樓之2,5,住宅,10,52.39602690531,4,2,2,0,1,1,52000.0
2018-11-18,台北市松山區八德路二段３６６巷３７號四樓之３,4,住宅,32,12.06067543857,1,1,1,1,1,0,22500.0
2018-11-12,台北市內湖區內湖路一段９１巷５５號十樓之１,10,住宅,20,34.70280126192,3,2,1,1,1,1,28000.0
2018-11-05,台北市大同區鄭州路125號1樓,1,住宅,34,26.99812598175,0,0,0,0,1,0,56000.0
2018-11-27,台北市萬華區萬大路187巷1弄24號4樓,4,住宅,48,13.87870050468,2,1,1,1,0,0,11000.0
2018-11-12,台北市中正區忠孝東路二段１００號三樓之３,3,住宅,47,13.071025475310002,1,1,1,1,1,0,20000.0
2018-11-13,台北市士林區天玉街１３之３號十樓,10,住宅,16,68.59490249436,4,2,2,1,1,1,110000.0
2018-11-13,台北市士林區天母西路４１巷６號三樓,3,住宅,42,43.72940159016,3,2,2,1,0,0,27500.0
2018-11-20,台北市中正區中華路二段343號7樓,7,住宅,43,10.61472538599,2,1,1,1,1,0,12000.0
2018-11-08,台北市大安區潮州街５５巷３號四樓,4,住宅,14,18.86692568607,3,1,1,1,1,0,35000.0
2018-11-07,台北市大安區信義路2段52號10樓,10,套房,13,12.34502544891,1,1,1,1,1,0,25000.0
2018-11-09,台北市大安區延吉街118號7樓,7,住宅,39,18.73382568123,2,1,1,1,1,0,31000.0
2018-11-01,台北市士林區重慶北路4段36號6樓,6,住宅,8,85.10837809485001,4,2,2,0,1,1,88000.0
2018-11-29,台北市北投區中和街224號3樓,3,住宅,38,36.40285132374,3,2,2,1,0,0,18000.0
2018-11-29,台北市北投區永興路二段7號2樓,2,住宅,56,17.53290063756,2,1,1,1,0,0,15000.0
2018-11-26,台北市士林區芝玉路2段61巷8號3樓,3,住宅,21,51.83035188474,4,2,2,1,1,0,59000.0
2018-11-29,台北市士林區天母東路100號6樓,6,住宅,39,40.81935148434,4,2,2,1,1,0,65000.0
2018-11-27,台北市士林區士東路89巷14號3樓,3,住宅,10,60.05230218372,3,2,2,1,1,0,87000.0
2018-11-21,台北市士林區忠誠路二段247號8樓,8,住宅,34,46.74532669983,3,2,2,1,1,0,70000.0
2018-11-02,台北市北投區行義路10巷2號6樓之9,6,住宅,30,37.48882636323,3,2,2,1,1,0,30000.0
2018-11-10,台北市中山區新生北路二段１３７巷４８號二樓,2,住宅,56,33.504901218360004,3,2,1,0,0,0,25000.0
2018-11-09,台北市中山區民生東路一段７０巷１１號四樓之１,4,套房,16,15.47287556265,1,1,1,1,1,0,24000.0
2018-11-09,台北市中山區德惠街２００號二樓,2,住宅,39,37.42530136092,3,2,2,0,1,0,33000.0
2018-11-21,台北市內湖區瑞光街７巷３號,1,住宅,18,56.47372705359,4,2,2,1,1,1,55000.0
2018-10-30,台北市中山區長安東路二段208號14樓之2,14,住宅,16,72.32472762999001,6,2,5,1,1,0,120000.0
2018-11-01,台北市中山區新生北路2段7號12樓,12,住宅,9,117.20060426184,3,2,2,0,1,1,170000.0
2018-11-08,台北市信義區信義路五段150巷8號16樓之2,16,住宅,26,56.24685204534,3,2,2,1,1,0,82500.0
2018-11-27,台北市松山區八德路二段348號10樓之5,10,住宅,14,17.19410062524,1,1,1,1,1,0,40000.0
2018-11-26,台北市信義區忠孝東路五段345巷8號11樓,11,住宅,14,68.34685248534001,3,2,2,1,1,0,98377.0
2018-11-27,台北市信義區崇德街63巷5號7樓,7,住宅,11,60.47882719923,2,2,2,1,1,1,85000.0
2018-11-10,台北市松山區健康路23號3樓,3,住宅,26,54.80695199298,4,2,2,1,1,0,37000.0
2018-11-29,台北市中山區民權東路三段60巷3弄11號2樓,2,住宅,39,43.39967657817,3,2,2,1,1,0,40000.0
2018-10-23,台北市北投區裕民二路79號2樓,2,住宅,10,46.86027670401001,2,2,1,1,1,1,65000.0
2018-11-10,台北市士林區士東路200巷15弄6號3樓,3,住宅,29,52.06025189310001,4,2,2,1,1,1,35000.0
2018-11-04,台北市萬華區和平西路三段８５號七樓之５,7,住宅,12,22.965800835120003,2,1,1,1,1,0,22000.0
2018-11-01,台北市中正區寧波西街18號7樓之1,7,住宅,18,10.56935038434,2,1,1,1,1,0,26000.0
2018-11-07,台北市內湖區成功路四段214巷3弄8號5樓,5,住宅,38,28.57717603917,2,2,2,1,0,0,28000.0
2018-11-20,台北市大同區民生西路112號六樓,6,住宅,10,26.96182598043,2,1,1,1,1,0,55000.0
2018-11-13,台北市士林區士商路７號五樓,5,住宅,23,50.36927683161,3,2,2,1,1,0,60000.0
2018-11-02,台北市中山區中山北路二段168之3號六樓之3,6,住宅,17,20.51857574613,1,1,1,1,1,0,30000.0
2018-11-02,台北市中山區雙城街25巷5號十一樓,11,住宅,8,40.30510146564001,3,1,1,1,1,1,61000.0
2018-11-26,台北市中山區南京東路二段108號十樓之16,10,住宅,13,14.598650530860002,1,1,1,1,1,0,35000.0
2018-11-22,台北市信義區光復南路547號9樓之3,9,住宅,33,41.66635151514001,3,2,2,0,1,0,43000.0
2018-11-21,台北市中山區撫順街15號十二樓之2,12,住宅,12,19.25110070004,1,1,1,1,1,0,33900.0
2018-11-26,台北市中山區中山北路二段65巷9號六樓之1,6,住宅,22,23.86422586779,1,1,1,1,1,0,41000.0
2018-11-30,台北市中山區龍江路296號6樓,6,住宅,14,28.15367602377,2,1,1,1,1,1,42000.0
2018-11-23,台北市內湖區民權東路六段180巷42弄11號8樓之2,8,住宅,5,50.90167685097,3,2,2,1,1,0,40000.0
2018-11-30,台北市松山區民生東路四段95號2樓,2,住宅,44,43.10322656739,0,0,0,0,1,0,38000.0
2018-11-15,台北市信義區基隆路一段133號六樓之10,6,住宅,17,15.71185057134,1,1,1,1,1,0,33000.0
2018-11-29,台北市信義區忠孝東路五段412號18樓之3,18,住宅,26,67.23667744497,0,0,0,0,1,0,80000.0
2018-11-24,台北市信義區祥雲街21號3樓,3,住宅,41,33.38995121418,2,2,1,0,0,0,33000.0
2018-11-09,台北市信義區松平路76號7樓,7,住宅,25,50.535651837660005,3,2,2,1,1,0,60000.0
2018-11-05,台北市信義區信義路五段127號十八樓之3,18,住宅,17,14.79527553801,1,1,1,1,1,0,28000.0
2018-11-05,台北市信義區基隆路一段135號六樓,6,住宅,17,10.90512539655,1,1,1,1,1,0,26000.0
