date,address,floor,type,age,twPing,bedRoom,livingRoom,restRoom,furniture,elevator,parkingSpace,price
2019-08-08,台北市中山區新生北路三段82巷18號三樓之1,3,住宅,31,10.80227539281,1,0,1,1,1,0,10000.0
2019-07-16,台北市內湖區成功路四段１８２巷６弄４３號十一樓之１,11,住宅,24,44.84260163064,3,2,2,1,1,1,33000.0
2019-07-19,台北市文山區新光路一段３２巷４弄３號二樓之２,2,套房,19,15.49405056342,1,0,1,1,1,0,19000.0
2019-07-05,台北市大同區萬全街1號5樓之8,5,住宅,8,25.55520092928,2,2,1,1,1,0,61000.0
2019-07-25,台北市中正區徐州路12號5樓,5,住宅,10,34.908501269400006,2,2,1,1,1,1,80000.0
2019-08-08,台北市中正區新生南路一段14號10樓之2,10,住宅,38,40.82540148456,3,2,2,1,1,0,48400.0
2019-07-01,台北市大同區延平北路三段116之3號4樓,4,住宅,5,25.37067592257,2,1,1,0,1,0,25000.0
2019-08-08,台北市南港區研究院路一段99號18樓之1,18,住宅,25,17.188050625020004,2,1,1,1,1,0,28000.0
2019-07-18,台北市士林區天母西路11號6樓,6,住宅,41,43.41782657883,3,2,2,1,1,0,65000.0
2019-08-04,台北市北投區中和街507巷3弄8號6號6樓,6,住宅,7,17.7567506457,1,1,1,1,1,0,19000.0
2019-07-29,台北市士林區中山北路七段77號9樓之三,9,住宅,12,96.10727849481002,3,2,2,1,1,1,169000.0
2019-07-19,台北市大安區信義路四段３７８巷７號六樓,6,住宅,20,41.86902652251,3,2,2,1,1,0,50000.0
2019-07-20,台北市大安區信義路三段１５８號十二樓,12,住宅,36,24.54485089254,2,2,1,1,1,0,28000.0
2019-07-19,台北市大安區復興南路一段128號5樓之1&2,5,住宅,17,26.46270096228,2,2,1,0,1,0,50000.0
2019-07-24,台北市北投區溫泉路71號5樓之19,5,住宅,42,8.22195029898,1,1,1,1,1,0,10000.0
2019-07-30,台北市士林區天母東路10-1號2樓,2,住宅,34,42.604101549240006,3,2,2,1,1,0,57000.0
2019-08-12,台北市士林區中山北路6段776巷76號3樓,3,住宅,29,38.75327640921,3,2,2,1,1,0,48000.0
2019-08-03,台北市士林區中山北路6段212之2號11樓,11,住宅,19,51.42500187,3,2,2,1,1,0,75000.0
2019-07-18,台北市士林區天母東路8巷53號3樓,3,住宅,42,52.32040190256001,4,2,2,1,1,0,72500.0
2019-07-16,台北市士林區忠誠路一段171巷12弄3號3樓,3,住宅,14,62.42692727007,4,2,2,1,1,0,75000.0
2019-07-30,台北市士林區忠誠路一段171巷12弄5號12樓,12,住宅,14,62.42692727007,4,2,2,1,1,0,84000.0
2019-07-03,台北市信義區松仁路308號99號3樓,3,住宅,9,15.66345056958,1,1,1,1,1,1,35000.0
2019-07-29,台北市信義區光復南路473巷11弄46號,1,住宅,46,27.22802599011,2,2,2,1,1,0,47679.0
2019-07-20,台北市中正區羅斯福路一段２５號九樓之５,9,套房,38,10.820425393470002,1,1,1,1,1,0,16500.0
2019-08-11,台北市中山區民生東路3段88巷12號13樓之1,13,住宅,37,33.10257620373,3,1,2,1,1,0,48000.0
2019-07-15,台北市中山區建國北路1段41號3樓之2,3,住宅,16,36.85055134002,2,2,1,1,1,0,58000.0
2019-07-20,台北市中山區敬業一路9號2樓,2,住宅,19,54.89467699617,3,2,2,1,1,1,73000.0
2019-08-02,台北市中山區林森北路50號七樓之3,7,住宅,45,23.2320008448,0,0,0,1,1,0,22000.0
2019-08-06,台北市中山區林森北路587號13樓之8,13,住宅,12,27.20685098934,2,2,1,1,1,0,50000.0
2019-06-26,台北市中山區松江路184巷26弄6號8樓之8,8,住宅,15,16.12022558619,2,1,1,1,1,0,26000.0
2019-07-03,台北市內湖區成功路四段180號4樓之3,4,住宅,5,81.02160294624,3,2,2,0,1,1,80000.0
2019-08-12,台北市中山區建國北路一段55號11樓,11,住宅,16,30.47082610803,1,2,2,1,1,1,45000.0
2019-07-22,台北市內湖區文德路11號3樓,3,住宅,42,38.10895138578,3,2,2,1,0,0,25000.0
2019-08-13,台北市中正區汀州路二段123號三樓,3,住宅,54,24.638625895950003,3,1,1,1,0,0,18000.0
2019-07-21,台北市萬華區長沙街二段１４６號十一樓,11,住宅,4,43.76267659137,3,2,2,1,1,0,38000.0
2019-07-30,台北市松山區南京東路五段34號四樓,4,住宅,33,62.95327728921,4,1,1,0,1,0,63000.0
2019-08-13,台北市信義區光復南路447之2號11樓之5,11,套房,42,10.84462539435,1,1,1,1,1,0,19000.0
2019-08-10,台北市信義區吳興街284巷59弄6號6樓,6,住宅,29,35.99145130878,3,2,2,0,1,0,27000.0
2019-08-13,台北市松山區民權東路3段160巷2號6樓之8,6,住宅,43,13.50360049104,2,1,1,1,1,0,20000.0
2019-07-15,台北市士林區天母北路5號,1,住宅,43,43.47832658103,0,0,0,0,1,0,38000.0
2019-07-22,台北市北投區立農街二段２１８號八樓,8,住宅,27,37.82762637555,3,2,2,1,1,0,39700.0
2019-07-30,台北市大安區市民大道三段182號22樓之1,22,住宅,7,97.30820353848,3,2,2,1,1,1,216055.0
2019-08-09,台北市大安區市民大道三段180號17樓,17,住宅,7,113.23785411774,3,2,3,1,1,1,210000.0
2019-07-31,台北市信義區基隆路一段83巷36號6樓,6,住宅,16,45.77732666463,3,2,2,1,1,1,60000.0
2019-08-06,台北市信義區信義路五段97號2樓,2,住宅,16,30.49805110902,2,2,1,1,1,0,78000.0
2019-08-04,台北市信義區松勤街9號7樓之5,7,住宅,16,29.766001082400003,1,2,1,1,1,0,73000.0
2019-08-08,台北市萬華區成都路102號5樓之6,5,住宅,6,20.68495075218,1,1,1,1,1,0,28000.0
2019-08-02,台北市中正區信義路二段259號7樓之3,7,住宅,5,18.05320065648,0,1,1,1,1,0,60000.0
2019-08-12,台北市中正區和平西路一段59號8樓之11,8,住宅,15,12.25730044572,1,1,1,1,1,0,21500.0
2019-08-10,台北市中正區羅斯福路二段8巷5號5樓,5,住宅,8,21.76487579145,2,1,1,1,1,0,42000.0
2019-08-11,台北市中山區新生北路二段96號5樓之22,5,住宅,41,9.78587535585,0,0,0,1,1,0,14000.0
2019-07-19,台北市中山區新生北路二段１３７巷３１號,1,住宅,55,14.51092552767,0,0,0,0,0,0,26000.0
2019-08-03,台北市內湖區金湖路77號16樓之2,16,住宅,16,52.44745190718,2,2,1,1,1,1,85000.0
2019-08-07,台北市內湖區康樂街20巷4號4樓,4,住宅,38,27.28852599231,3,2,2,1,0,0,26000.0
2019-08-08,台北市中山區堤頂大道二段378號3樓,3,住宅,19,56.863952067780005,4,2,2,1,1,0,65000.0
2019-08-05,台北市中山區基湖路157巷9號6樓,6,住宅,22,76.63535278674,3,2,3,1,1,0,136000.0
2019-08-06,台北市中山區南京東路二段23號8樓之2,8,住宅,6,66.19002740691,4,2,2,1,1,1,125000.0
2019-08-06,台北市內湖區成功路二段250巷35號,1,住宅,43,35.90372630559,4,2,2,0,0,0,34500.0
2019-08-14,台北市內湖區成功路五段420巷17之3號七樓,7,住宅,26,46.48820169048,4,2,2,1,1,0,50000.0
2019-07-24,台北市內湖區大湖山莊街１９０號七樓之２,7,套房,30,13.67602549731,1,1,1,1,1,0,18000.0
2019-07-27,台北市中山區長春路３２１號四樓,4,住宅,23,37.13187635025,2,2,2,1,1,0,36000.0
2019-07-25,台北市內湖區內湖路一段285巷8弄1號7樓,7,套房,28,15.814700575080002,1,1,1,1,1,0,30000.0
2019-08-16,台北市中山區林森北路575號7樓之23,7,住宅,46,9.320025338910002,1,0,1,1,1,0,12000.0
2019-07-23,台北市中山區北安路829號8樓之7,8,套房,13,27.57287600265,1,1,1,1,1,0,40000.0
